seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
313150,31x31,0.05,sparse0.05,0,A*,1,92,1.0,0.5631,375.0,389.0,17.0,375.0,0.0,463,1,1,29,29,1
313150,31x31,0.05,sparse0.05,0,Dijkstra,1,92,1.0,0.5766,451.0,453.0,11.0,451.0,0.0,463,1,1,29,29,1
313150,31x31,0.05,sparse0.05,0,DFS,1,116,1.2608695652173914,0.2032,168.0,209.0,42.0,168.0,0.0,463,1,1,29,29,1
313150,31x31,0.05,sparse0.05,0,JPS,0,0,,1.2713,65.0,,,65.0,0.0,463,1,1,29,29,1
313150,31x31,0.05,sparse0.05,1,A*,1,118,1.0,0.6824,446.0,450.0,12.0,446.0,0.0,463,20,9,25,28,0
313150,31x31,0.05,sparse0.05,1,Dijkstra,1,118,1.0,0.5742,456.0,457.0,11.0,456.0,0.0,463,20,9,25,28,0
313150,31x31,0.05,sparse0.05,1,DFS,1,150,1.271186440677966,0.2519,219.0,262.0,44.0,219.0,0.0,463,20,9,25,28,0
313150,31x31,0.05,sparse0.05,1,JPS,0,0,,1.2488,62.0,,,62.0,0.0,463,20,9,25,28,0
313150,31x31,0.05,sparse0.05,2,A*,1,40,1.0,0.1309,74.0,89.0,16.0,74.0,0.0,463,11,19,29,1,0
313150,31x31,0.05,sparse0.05,2,Dijkstra,1,40,1.0,0.3599,278.0,282.0,15.0,278.0,0.0,463,11,19,29,1,0
313150,31x31,0.05,sparse0.05,2,DFS,1,40,1.0,0.0654,58.0,63.0,7.0,58.0,0.0,463,11,19,29,1,0
313150,31x31,0.05,sparse0.05,2,JPS,0,0,,0.259,28.0,,,28.0,0.0,463,11,19,29,1,0
313151,31x31,0.05,sparse0.05,0,A*,1,88,1.0,0.4873,308.0,321.0,19.0,308.0,0.0,468,1,1,29,29,1
313151,31x31,0.05,sparse0.05,0,Dijkstra,1,88,1.0,0.5722,444.0,450.0,12.0,444.0,0.0,468,1,1,29,29,1
313151,31x31,0.05,sparse0.05,0,DFS,1,92,1.0454545454545454,0.2829,251.0,280.0,40.0,251.0,0.0,468,1,1,29,29,1
313151,31x31,0.05,sparse0.05,0,JPS,0,0,,0.6922,75.0,,,75.0,0.0,468,1,1,29,29,1
313151,31x31,0.05,sparse0.05,1,A*,1,49,1.0,0.3018,194.0,210.0,17.0,194.0,0.0,468,25,11,28,29,0
313151,31x31,0.05,sparse0.05,1,Dijkstra,1,49,1.0,0.5882,437.0,443.0,16.0,437.0,0.0,468,25,11,28,29,0
313151,31x31,0.05,sparse0.05,1,DFS,1,49,1.0,0.193,183.0,201.0,29.0,183.0,0.0,468,25,11,28,29,0
313151,31x31,0.05,sparse0.05,1,JPS,0,0,,0.7601,70.0,,,70.0,0.0,468,25,11,28,29,0
313151,31x31,0.05,sparse0.05,2,A*,1,25,1.0,0.1444,83.0,103.0,21.0,83.0,0.0,468,23,17,11,14,0
313151,31x31,0.05,sparse0.05,2,Dijkstra,1,25,1.0,0.2746,193.0,209.0,19.0,193.0,0.0,468,23,17,11,14,0
313151,31x31,0.05,sparse0.05,2,DFS,1,29,1.16,0.0644,52.0,64.0,13.0,52.0,0.0,468,23,17,11,14,0
313151,31x31,0.05,sparse0.05,2,JPS,0,0,,0.2261,24.0,,,24.0,0.0,468,23,17,11,14,0
313152,31x31,0.05,sparse0.05,0,A*,1,68,1.0,0.2222,142.0,152.0,11.0,142.0,0.0,460,1,1,29,29,1
313152,31x31,0.05,sparse0.05,0,Dijkstra,1,68,1.0,0.3009,239.0,246.0,10.0,239.0,0.0,460,1,1,29,29,1
313152,31x31,0.05,sparse0.05,0,DFS,1,76,1.1176470588235294,0.254,224.0,248.0,33.0,224.0,0.0,460,1,1,29,29,1
313152,31x31,0.05,sparse0.05,0,JPS,0,0,,0.3909,32.0,,,32.0,0.0,460,1,1,29,29,1
313152,31x31,0.05,sparse0.05,1,A*,1,46,1.0,0.2269,139.0,157.0,19.0,139.0,0.0,460,26,5,8,25,0
313152,31x31,0.05,sparse0.05,1,Dijkstra,1,46,1.0,0.354,252.0,257.0,10.0,252.0,0.0,460,26,5,8,25,0
313152,31x31,0.05,sparse0.05,1,DFS,1,60,1.3043478260869565,0.3947,360.0,372.0,31.0,360.0,0.0,460,26,5,8,25,0
313152,31x31,0.05,sparse0.05,1,JPS,0,0,,0.4941,59.0,,,59.0,0.0,460,26,5,8,25,0
313152,31x31,0.05,sparse0.05,2,A*,1,70,1.0,0.506,330.0,334.0,12.0,330.0,0.0,460,20,13,25,10,0
313152,31x31,0.05,sparse0.05,2,Dijkstra,1,70,1.0,0.5812,458.0,459.0,13.0,458.0,0.0,460,20,13,25,10,0
313152,31x31,0.05,sparse0.05,2,DFS,1,70,1.0,0.1214,110.0,128.0,20.0,110.0,0.0,460,20,13,25,10,0
313152,31x31,0.05,sparse0.05,2,JPS,0,0,,0.6776,87.0,,,87.0,0.0,460,20,13,25,10,0
313200,31x31,0.1,sparse0.10,0,A*,1,76,1.0,0.3901,248.0,268.0,21.0,248.0,0.0,484,1,1,29,29,1
313200,31x31,0.1,sparse0.10,0,Dijkstra,1,76,1.0,0.5815,459.0,465.0,17.0,459.0,0.0,484,1,1,29,29,1
313200,31x31,0.1,sparse0.10,0,DFS,1,124,1.631578947368421,0.1823,149.0,193.0,45.0,149.0,0.0,484,1,1,29,29,1
313200,31x31,0.1,sparse0.10,0,JPS,0,0,,0.5742,79.0,,,79.0,0.0,484,1,1,29,29,1
313200,31x31,0.1,sparse0.10,1,A*,1,54,1.0,0.2594,168.0,177.0,14.0,168.0,0.0,484,3,9,5,21,0
313200,31x31,0.1,sparse0.10,1,Dijkstra,1,54,1.0,0.4492,356.0,367.0,17.0,356.0,0.0,484,3,9,5,21,0
313200,31x31,0.1,sparse0.10,1,DFS,1,202,3.740740740740741,0.387,305.0,366.0,65.0,305.0,0.0,484,3,9,5,21,0
313200,31x31,0.1,sparse0.10,1,JPS,0,0,,1.1406,179.0,,,179.0,0.0,484,3,9,5,21,0
313200,31x31,0.1,sparse0.10,2,A*,1,49,1.0,0.2311,151.0,170.0,20.0,151.0,0.0,484,29,18,21,17,0
313200,31x31,0.1,sparse0.10,2,Dijkstra,1,49,1.0,0.4398,336.0,356.0,22.0,336.0,0.0,484,29,18,21,17,0
313200,31x31,0.1,sparse0.10,2,DFS,1,67,1.3673469387755102,0.1091,94.0,111.0,18.0,94.0,0.0,484,29,18,21,17,0
313200,31x31,0.1,sparse0.10,2,JPS,0,0,,0.6975,100.0,,,100.0,0.0,484,29,18,21,17,0
313201,31x31,0.1,sparse0.10,0,A*,1,68,1.0,0.288,186.0,198.0,14.0,186.0,0.0,491,1,1,29,29,1
313201,31x31,0.1,sparse0.10,0,Dijkstra,1,68,1.0,0.4134,323.0,329.0,15.0,323.0,0.0,491,1,1,29,29,1
313201,31x31,0.1,sparse0.10,0,DFS,1,112,1.6470588235294117,0.3073,264.0,305.0,55.0,264.0,0.0,491,1,1,29,29,1
313201,31x31,0.1,sparse0.10,0,JPS,0,0,,0.6344,12.0,,,12.0,0.0,491,1,1,29,29,1
313201,31x31,0.1,sparse0.10,1,A*,1,22,1.0,0.1371,82.0,93.0,17.0,82.0,0.0,491,17,15,27,7,0
313201,31x31,0.1,sparse0.10,1,Dijkstra,1,22,1.0,0.3011,228.0,240.0,22.0,228.0,0.0,491,17,15,27,7,0
313201,31x31,0.1,sparse0.10,1,DFS,1,54,2.4545454545454546,0.0921,73.0,93.0,21.0,73.0,0.0,491,17,15,27,7,0
313201,31x31,0.1,sparse0.10,1,JPS,0,0,,0.2015,26.0,,,26.0,0.0,491,17,15,27,7,0
313201,31x31,0.1,sparse0.10,2,A*,1,42,1.0,0.2628,167.0,175.0,12.0,167.0,0.0,491,9,25,5,21,0
313201,31x31,0.1,sparse0.10,2,Dijkstra,1,42,1.0,0.4004,309.0,318.0,15.0,309.0,0.0,491,9,25,5,21,0
313201,31x31,0.1,sparse0.10,2,DFS,1,48,1.1428571428571428,0.4712,434.0,448.0,50.0,434.0,0.0,491,9,25,5,21,0
313201,31x31,0.1,sparse0.10,2,JPS,0,0,,0.2336,11.0,,,11.0,0.0,491,9,25,5,21,0
313202,31x31,0.1,sparse0.10,0,A*,1,84,1.0,0.3389,220.0,233.0,14.0,220.0,0.0,495,1,1,29,29,1
