seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
616100,61x61,0.0,dense,1,Dijkstra,1,255,1.0,2.6132,1357.0,1363.0,11.0,1357.0,0.0,1799,3,47,46,21,0
616100,61x61,0.0,dense,1,DFS,1,255,1.0,2.3209,1138.0,1210.0,89.0,1138.0,0.0,1799,3,47,46,21,0
616100,61x61,0.0,dense,1,JPS,1,255,1.0,3.0073,77.0,77.0,77.0,77.0,0.0,1799,3,47,46,21,0
616100,61x61,0.0,dense,2,A*,1,25,1.0,0.126,45.0,51.0,10.0,45.0,0.0,1799,34,1,51,1,0
616100,61x61,0.0,dense,2,Dijkstra,1,25,1.0,0.3084,131.0,138.0,9.0,131.0,0.0,1799,34,1,51,1,0
616100,61x61,0.0,dense,2,DFS,1,25,1.0,0.7709,440.0,445.0,39.0,440.0,0.0,1799,34,1,51,1,0
616100,61x61,0.0,dense,2,JPS,1,25,1.0,2.681,284.0,284.0,284.0,284.0,0.0,1799,34,1,51,1,0
616101,61x61,0.0,dense,0,A*,1,352,1.0,2.1594,855.0,863.0,14.0,855.0,0.0,1799,1,1,59,59,1
616101,61x61,0.0,dense,0,Dijkstra,1,352,1.0,1.6466,893.0,897.0,8.0,893.0,0.004096,1799,1,1,59,59,1
616101,61x61,0.0,dense,0,DFS,1,352,1.0,1.2575,577.0,679.0,103.0,577.0,0.0,1799,1,1,59,59,1
616101,61x61,0.0,dense,0,JPS,1,352,1.0,3.2253,160.0,160.0,160.0,160.0,0.0,1799,1,1,59,59,1
616101,61x61,0.0,dense,1,A*,1,234,1.0,2.4141,1049.0,1058.0,17.0,1049.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,1,Dijkstra,1,234,1.0,2.1214,1127.0,1127.0,10.0,1127.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,1,DFS,1,234,1.0,1.7559,965.0,1018.0,62.0,965.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,1,JPS,1,234,1.0,4.0009,228.0,228.0,228.0,228.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,2,A*,1,305,1.0,2.0013,895.0,901.0,14.0,895.0,0.004096,1799,11,19,50,31,0
616101,61x61,0.0,dense,2,Dijkstra,1,305,1.0,2.2416,952.0,954.0,8.0,952.0,0.0,1799,11,19,50,31,0
616101,61x61,0.0,dense,2,DFS,1,305,1.0,1.6953,802.0,887.0,96.0,802.0,0.0,1799,11,19,50,31,0
616101,61x61,0.0,dense,2,JPS,1,305,1.0,3.9568,170.0,170.0,170.0,170.0,0.0,1799,11,19,50,31,0
616102,61x61,0.0,dense,0,A*,1,428,1.0,3.764,1339.0,1346.0,13.0,1339.0,0.0,1799,1,1,59,59,1
616102,61x61,0.0,dense,0,Dijkstra,1,428,1.0,3.2178,1355.0,1356.0,12.0,1355.0,0.0,1799,1,1,59,59,1
616102,61x61,0.0,dense,0,DFS,1,428,1.0,1.6515,683.0,806.0,124.0,683.0,0.0,1799,1,1,59,59,1
616102,61x61,0.0,dense,0,JPS,1,428,1.0,5.9914,255.0,255.0,255.0,255.0,0.0,1799,1,1,59,59,1
616102,61x61,0.0,dense,1,A*,1,96,1.0,1.2511,489.0,497.0,18.0,489.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,1,Dijkstra,1,96,1.0,1.1783,589.0,593.0,11.0,589.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,1,DFS,1,96,1.0,1.2991,693.0,713.0,67.0,693.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,1,JPS,1,96,1.0,1.991,109.0,109.0,109.0,109.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,2,A*,1,304,1.0,3.9276,1707.0,1716.0,30.0,1707.0,0.0,1799,53,22,1,56,0
616102,61x61,0.0,dense,2,Dijkstra,1,304,1.0,3.4744,1788.0,1789.0,14.0,1788.0,0.0,1799,53,22,1,56,0
616102,61x61,0.0,dense,2,DFS,1,304,1.0,2.8972,1538.0,1625.0,88.0,1538.0,0.0,1799,53,22,1,56,0
616102,61x61,0.0,dense,2,JPS,1,304,1.0,6.5323,349.0,349.0,349.0,349.0,0.0,1799,53,22,1,56,0
616150,61x61,0.05,sparse0.05,0,A*,1,224,1.0,1.8717,745.0,755.0,20.0,745.0,0.0,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,0,Dijkstra,1,224,1.0,1.9916,1031.0,1041.0,14.0,1031.0,0.0,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,0,DFS,1,292,1.3035714285714286,0.9352,435.0,545.0,112.0,435.0,0.0,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,0,JPS,1,224,1.0,5.1874,499.0,499.0,499.0,499.0,0.0,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,1,A*,1,210,1.0,4.2393,1582.0,1604.0,23.0,1582.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,1,Dijkstra,1,210,1.0,3.6772,1670.0,1680.0,22.0,1670.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,1,DFS,1,336,1.6,2.306,930.0,1038.0,129.0,930.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,1,JPS,1,210,1.0,4.9074,191.0,191.0,191.0,191.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,2,A*,1,144,1.0,2.7394,978.0,990.0,30.0,978.0,0.0,1899,17,55,39,37,0
